speciesID,matched_taxonID,acceptedNameUsageID,taxonName,domain,kingdom,phylum,class,subclass,superorder,order,sub-order,infraorder,section,subsection,superfamily,family,subfamily,tribe,genus,subgenus,genericName,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,parentNameUsageID
A-Arth-Hexa-Coleoptera-001072,,,Eucyrtus gloriosus,Eukarya,Animalia,Arthropoda,Insecta,"","",Coleoptera,Polyphaga,"","","",Tenebrionoidea,Tenebrionidae,Stenochiinae,"",Eucyrtus,"","",gloriosus,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Coleoptera-001073,,,Ophrida guttata,Eukarya,Animalia,Arthropoda,Insecta,"","",Coleoptera,Polyphaga,"","","",Chrysomeloidea,Chrysomelidae,Galerucinae,Alticini,Ophrida,"","",guttata,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Coleoptera-001074,,,Eumorphus politus,Eukarya,Animalia,Arthropoda,Insecta,"","",Coleoptera,Polyphaga,"","","",Coccinelloidea,Endomychidae,Lycoperdininae,"",Eumorphus,"","",politus,"",BOSuncornirmedSpecies,BOSunformired,
A-Echi-Asteroidea-000003,,,Luidia hardwickii,Eukarya,Animalia,Echinodermata,Asteroidea,"","",Paxillosida,"","","","","",Luidiidae,"","",Luidia,"","",hardwickii,"",BOSuncornirmedSpecies,BOSunformired,
A-Foraminifera-000001,,,Foraminifera sp. DR4712B-016,Eukarya,Animalia,Foraminifera,"","","","","","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,
A-Xenacoelomorpha-000001,,,Acoela sp.,Eukarya,Animalia,Xenacoelomorpha,"","","",Acoela,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,
A-Xenacoelomorpha-000002,,,Acoela sp.,Eukarya,Animalia,Xenacoelomorpha,"","","",Acoela,"","","","","","","","","","","","","",BOSuncornirmedSpecies,BOSunformired,
B-Protista-000001,,,Folliculinidae sp. SEA-5836,Eukarya,Protista,Ciliophora,Heterotrichea,"","",Heterotrichida,"","","","","",Folliculinidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000018,,,Homotrigona (Lophotrigona) canifrons,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,Anthophila,"","","","",Apidae,Apinae,Meliponini,Lophotrigona,"","",canifrons,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000019,,,Sundatrigona moorei,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,Anthophila,"","","","",Apidae,Apinae,Meliponini,Sundatrigona,"","",moorei,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000020,,,Tetragonilla atripes,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,Anthophila,"","","","",Apidae,Apinae,Meliponini,Tetragonilla,"","",atripes,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000025,,,Homotrigona (Tetrigona) apicalis,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,Anthophila,"","","","",Apidae,Apinae,Meliponini,Tetrigona,"","",apcialis,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000064,,,Ceylalictus communis,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,Anthophila,"","","","",Halictidae,Halictinae,Nomioidini,Ceylalictus,"","",communis,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000066,,,Eupetersia (Nesoeupetersia) singaporensis,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,Anthophila,"","","","",Halictidae,Halictinae,Halictini,Eupetersia,Nesoeupetersia,"",singaporensis,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000071,,,Lasioglossum (Ctenonomia) semirussatum,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,Anthophila,"","","","",Halictidae,Halictinae,Halictini,Lasioglossum,Ctenonomia,"",semirussatum,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000079,,,Patellapis (Pachyhalictus) murbanus,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,Anthophila,"","","","",Halictidae,Halictinae,Halictini,Patellapis,Pachyhalictus,"",murbanus,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000131,,,Dinomyrmex gigas,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Formicinae,Camponotini,Dinomyrmex,"","",gigas,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000142,,,Stigmatomma reclinatum,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Amblyoponinae,"",Stigmatomma,"","",reclinatum,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000153,,,Technomyrmex cf. schmimmeli,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Dolichoderinae,"",Technomyrmex,"","",schmimmeli,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000156,,,Lioponera cf. longitarsus,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Dorylinae,"",Lioponera,"","",longitarsus,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000161,,,Camponotus (Tanaemyrmex) carinifer,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Formicinae,Camponotini,Camponotus,Tanaemyrmex,"",carinifer,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000181,,,Cardiocondyla obscurior,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Myrmicinae,Crematogastrini,Cardioconydla,"","",obscurior,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000182,,,Carebara diversa,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Myrmicinae,Crematogastrini,Carebara,"","",diversa,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000183,,,Carebara silenus,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Myrmicinae,Crematogastrini,Carebara,"","",silenus,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000210,,,Strumigenys eggersi,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Myrmicinae,Attini,Strumigenys,"","",eggersi,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000211,,,Strumigenys emmae,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Myrmicinae,Attini,Strumigenys,"","",emmae,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000212,,,Strumigenys nepalensis,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Myrmicinae,Attini,Strumigenys,"","",nepalensis,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000220,,,Brachyponera obscurans,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Ponerinae,Ponerini,Brachyponera,"","",obsucrans,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000222,,,Euponera sp. 1_WW,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Ponerinae,Ponerini,Euponera,"","","","",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000223,,,Euponera sp. 2_WW,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Ponerinae,Ponerini,Euponera,"","","","",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000234,,,Tetraponera extenuata,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Pseudomyrmecinae,"",Tetraponera,"","",extenuata,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000244,,,Diacamma geometrica,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Ponerinae,Ponerini,Diacamma,"","",geometrica,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000245,,,Mesoponera rubra,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Ponerinae,Ponerini,Mesoponera,"","",rubra,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000246,,,Pheidole singaporensis,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Myrmicinae,Attini,Pheidole,"","",singaporensis,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000255,,,Colobopsis badia,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Formicidae,Formicinae,Camponotini,Colobopsis,"","",badia,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000259,,,Lyatarmes maculipennis,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Ichneumonidae,Rhyssinae,"",Lyatarmes,"","",maculipennis,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000262,,,Pompilus (Priocnemis) optimus,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Pompilidae,Pompilinae,"",Pompilus,Priocnemis,"",optimus,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000263,,,Leptodialepis atalanta,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Pompilidae,Pepsinae,"",Leptodialepis,"","",atalanta,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000264,,,Pompilus (Agenia) hippolyte,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Pompilidae,Pompilinae,"",Pompilus,Agenia,"",hippolyte,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000266,,,Pison suspiciosus,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Crabronidae,Crabroninae,"",Pison,"","",suspiciosus,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000302,,,Phalerimeris phalerata,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Scoliidae,Scoliinae,"",Phalerimeris,"","",phalerata,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Hymenoptera-000336,,,Mutilidae sp. ZRC_BDP0344702,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,"","","","","",Mutilidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000003,,,Burara etelka,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Hesperiidae,Coeliadinae,"",Burara,"","",etelka,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000004,,,Burara harisa consobrina,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Hesperiidae,Coeliadinae,"",Burara,"","",harisa,consobrina,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000010,,,Ampittia dioscorides camertes,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Hesperiidae,Hesperiinae,"",Ampittia,"","",dioscorides,camertes,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000015,,,Borbo cinnara cinnara,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Hesperiidae,Hesperiinae,"",Borbo,"","",cinnara,cinnara,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000020,,,Cephrenes acalle niasicus,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Hesperiidae,Hesperiinae,"",Cephrenes,"","",acalle,niasicus,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000028,,,Halpe ormenes vilasina,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Hesperiidae,Hesperiinae,"",Halpe,"","",ormenes,vilasina,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000054,,,Taractrocera ardonia lamia,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Hesperiidae,Hesperiinae,"",Taractrocera,"","",ardonia,lamia,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000060,,,Unkana ambasa batara,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Hesperiidae,Hesperiinae,"",Unkana,"","",ambasa,batara,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000061,,,Zela storeyi,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Hesperiidae,Hesperiinae,"",Zela,"","",storeyi,"",BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000064,,,Gerosis limax dirae,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Hesperiidae,Pyrginae,"",Gerosis,"","",limax,dirae,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000065,,,Gerosis sinica minima,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Hesperiidae,Pyrginae,"",Gerosis,"","",sinica,minima,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000068,,,Pseudocoladenia dan dhyana,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Hesperiidae,Pyrginae,"",Pseudocoladenia,"","",dan,dhyana,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000081,,,Arhopala aedias agnis,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Arhopala,"","",aedias,agnis,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000082,,,Arhopala alitaeus mirabella,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Arhopala,"","",alitaeus,mirabella,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000090,,,Arhopala centaurus nakula,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Arhopala,"","",centaurus,nakula,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000092,,,Arhopala eumolphus maxwelli,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Arhopala,"","",eumolphus,maxwelli,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000096,,,Arhopala pseudomuta pseudomuta,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Arhopala,"","",pseudomuta,pseudomuta,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000097,,,Arhopala silhetensis adorea,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Arhopala,"","",silhetensis,adorea,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000100,,,Caleta elna elvira,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Lycaeninae,"",Caleta,"","",elna,elvira,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000107,,,Chilades pandava pandava,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Lycaeninae,"",Chilades,"","",pandava,pandava,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000111,,,Hypolycaena thecloides rufotaenia,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Hypolycaena,"","",thecloides,rufotaenia,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000116,,,Flos anniella anniella,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Flos,"","",anniella,anniella,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000117,,,Flos apidanus saturatus,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Flos,"","",apidanus,saturatus,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000118,,,Flos diardi capeta,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Flos,"","",diardi,capeta,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000119,,,Flos fulgida singhapura,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Flos,"","",fulgida,singhapura,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000123,,,Ionolyce helicon merguiana,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Lycaeninae,"",Ionolyce,"","",helicon,merguiana,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000124,,,Iraota distanti distanti,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Iraota,"","",distanti,distanti,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000125,,,Iraota rochana boswelliana,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Lycaeninae,"",Iraota,"","",rochana,boswelliana,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000129,,,Jamides caerulea caerulea,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Lycaeninae,"",Jamides,"","",caerulea,caerulea,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000130,,,Jamides celeno aelianus,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Lycaeninae,"",Jamides,"","",celeno,aelianus,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000131,,,Jamides elpis pseudelpis,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Lycaeninae,"",Jamides,"","",elpis,pseudelpis,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000135,,,Manto hypoleuca terana,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Manto,"","",hypoleuca,terana,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000154,,,Prosotas nora superdates,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Lycaeninae,"",Prosotas,"","",nora,superdates,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000155,,,Pseudotajuria donatana donatana,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Pseudotajuria,"","",donatana,donatana,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000156,,,Rachana jalindra burbona,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Rachana,"","",jalindra,burbona,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000159,,,Rapala iarbus iarbus,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Rapala,"","",iarbus,iarbus,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000160,,,Rapala manea chozeba,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Rapala,"","",manea,chozeba,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000161,,,Rapala pheretima sequeira,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Rapala,"","",pheretima,sequeira,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000163,,,Rapala varuna orseis,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Rapala,"","",varuna,orseis,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000164,,,Remelana jangala travana,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Remelana,"","",jangala,travana,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000168,,,Spindasis syama terana,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Lycaeninae,"",Spindasis,"","",syama,terana,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000173,,,Virachola kessuma deliochus,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Theclinae,"",Virachola,"","",kessuma,deliochus,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000177,,,Zizula hylax pygmaea,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Lycaeninae,"",Zizula,"","",hylax,pygmaea,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000179,,,Liphyra brassolis abbreviata,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Miletinae,"",Liphyra,"","",brassolis,abbreviata,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000184,,,Spalgis epius epius,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Lycaenidae,Miletinae,"",Spalgis,"","",epius,epius,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000202,,,Euploea phaenareta castelnaui,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Danainae,"",Euploea,"","",phaenareta,castelnaui,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000221,,,Phalanta phalantha phalantha,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Heliconiinae,"",Phalanta,"","",phalantha,phalantha,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000224,,,Athyma asura idita,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Limenitidinae,"",Athyma,"","",asura,idita,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000225,,,Athyma kanwa kanwa,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Limenitidinae,"",Athyma,"","",kanwa,kanwa,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000226,,,Athyma nefte subrata,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Limenitidinae,"",Athyma,"","",nefte,subrata,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000227,,,Athyma pravara helma,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Limenitidinae,"",Athyma,"","",pravara,helma,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000228,,,Athyma reta moorei,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Limenitidinae,"",Athyma,"","",reta,moorei,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000237,,,Lexias canescens pardalina,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Limenitidinae,"",Lexias,"","",canescens,pardalina,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000239,,,Lexias pardalis dirteana,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Limenitidinae,"",Lexias,"","",pardalis,dirteana,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000240,,,Moduza procris milonia,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Limenitidinae,"",Moduza,"","",procris,milonia,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000255,,,Zeuxidia amethystus amethystus,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Morphinae,"",Zeuxidia,"","",amethystus,amethystus,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000262,,,Hypolimnas misippus misippus,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Nymphalinae,"",Hypolimnas,"","",misippus,misippus,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000267,,,Vagrans sinha sinha,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Nymphalinae,"",Vagrans,"","",sinha,sinha,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000270,,,Elymnias hypermnestra agina,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Satyrinae,"",Elymnias,"","",hypermnestra,agina,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000278,,,Mycalesis orseis nautilus/orseis,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Satyrinae,"",Mycalesis,"","",orseis,nautilus/orseis,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000279,,,Mycalesis perseoides perseoides,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Satyrinae,"",Mycalesis,"","",perseoides,perseoides,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000280,,,Mycalesis perseus cepheus,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Satyrinae,"",Mycalesis,"","",perseus,cepheus,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000284,,,Ypthima fasciata torone,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Satyrinae,"",Ypthima,"","",fasciata,torone,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000285,,,Ypthima horsfieldii humei,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Nymphalidae,Satyrinae,"",Ypthima,"","",horsfieldii,humei,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000288,,,Chilasa clytia clytia,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Papilionidae,Papilioninae,"",Chilasa,"","",clytia,clytia,BOSuncornirmedSpecies,BOSunformired,
A-Arth-Hexa-Lepidoptera-000289,,,Graphium agamemnon agamemnon,Eukarya,Animalia,"",Insecta,"","",Lepidoptera,"","","","","",Papilionidae,Papilioninae,"",Graphium,"","",agamemnon,agamemnon,BOSuncornirmedSpecies,BOSunformired,
