speciesId,matched_taxonID,acceptedNameUsageID,taxonName,domain,kingdom,phylum,class,subclass,superorder,order,sub-order,infraorder,section,subsection,superfamily,family,subfamily,tribe,genus,subgenus,genericName,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,parentNameUsageID
A-Arth-Hexa-Diptera-001866,,,Sciaridae sp. ZRC_BDP0017620,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-001869,,,Sciaridae sp. ZRC_BDP0017623,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-001873,,,Sciaridae sp. ZRC_BDP0020078,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-001874,,,Sciaridae sp. ZRC_BDP0025461,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-001875,,,Sciaridae sp. ZRC_BDP0025467,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-001914,,,Sciaridae sp. ZRC_BDP0025152,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002009,,,Sciaridae sp. ZRC_BDP0017672,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002010,,,Sciaridae sp. ZRC_BDP0017832,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002011,,,Sciaridae sp. ZRC_BDP0017870,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002012,,,Sciaridae sp. ZRC_BDP0020067,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002013,,,Sciaridae sp. ZRC_BDP0020073,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002014,,,Sciaridae sp. ZRC_BDP0025462,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002015,,,Sciaridae sp. ZRC_BDP0025463,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002016,,,Sciaridae sp. ZRC_BDP0025465,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002017,,,Sciaridae sp. ZRC_BDP0025511,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002018,,,Sciaridae sp. ZRC_BDP0025700,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002019,,,Sciaridae sp. ZRC_BDP0133090,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002020,,,Sciaridae sp. ZRC_BDP0133166,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002021,,,Sciaridae sp. ZRC_BDP0133171,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002024,,,Sciaridae sp. ZRC_BDP0137029,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002031,,,Sciaridae sp. ZRC_BDP0140207,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002032,,,Sciaridae sp. ZRC_BDP0140209,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002040,,,Sciaridae sp. ZRC_BDP0140790,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002046,,,Sciaridae sp. ZRC_BDP0154909,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002049,,,Sciaridae sp. ZRC_BDP0154943,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002052,,,Sciaridae sp. ZRC_BDP0155006,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002056,,,Sciaridae sp. ZRC_BDP0155115,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002061,,,Sciaridae sp. ZRC_BDP0049019,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002066,,,Sciaridae sp. ZRC_BDP0072709,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002084,,,Sciaridae sp. ZRC_BDP0049149,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002088,,,Sciaridae sp. ZRC_BDP0047876,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002096,,,Sciaridae sp. ZRC_BDP0120482,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002103,,,Sciaridae sp. ZRC_BDP0048986,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002113,,,Sciaridae sp. ZRC_BDP0066695,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002123,,,Sciaridae sp. ZRC_BDP0048725,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002270,,,Sciaridae sp. ZRC_BDP0137186,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002379,,,Sciaridae sp. ZRC_BDP0058584,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002883,,,Sciaridae sp. ZRC_BDP0278160,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002884,,,Sciaridae sp. ZRC_BDP0278181,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002885,,,Sciaridae sp. ZRC_BDP0278311,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002886,,,Sciaridae sp. ZRC_BDP0284211,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002887,,,Sciaridae sp. ZRC_BDP0284215,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002888,,,Sciaridae sp. ZRC_BDP0284214,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002889,,,Sciaridae sp. ZRC_BDP0284209,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002890,,,Sciaridae sp. ZRC_BDP0284221,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002891,,,Sciaridae sp. ZRC_BDP0284222,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002892,,,Sciaridae sp. ZRC_BDP0284305,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002893,,,Sciaridae sp. ZRC_BDP0285194,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002894,,,Sciaridae sp. ZRC_BDP0305526,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002895,,,Sciaridae sp. ZRC_BDP0305587,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002896,,,Sciaridae sp. ZRC_BDP0305596,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002897,,,Sciaridae sp. ZRC_BDP0308092,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002898,,,Sciaridae sp. ZRC_BDP0308131,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002899,,,Sciaridae sp. ZRC_BDP0308132,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002900,,,Sciaridae sp. ZRC_BDP0308135,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002901,,,Sciaridae sp. ZRC_BDP0308137,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002902,,,Sciaridae sp. ZRC_BDP0308163,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002903,,,Sciaridae sp. ZRC_BDP0308170,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002904,,,Sciaridae sp. ZRC_BDP0308174,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002905,,,Sciaridae sp. ZRC_BDP0308189,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002906,,,Sciaridae sp. ZRC_BDP0308203,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002907,,,Sciaridae sp. ZRC_BDP0308208,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002908,,,Sciaridae sp. ZRC_BDP0308224,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002909,,,Sciaridae sp. ZRC_BDP0308231,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002910,,,Sciaridae sp. ZRC_BDP0305594,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002911,,,Sciaridae sp. ZRC_BDP0308250,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002912,,,Sciaridae sp. ZRC_BDP0309135,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002913,,,Sciaridae sp. ZRC_BDP0309523,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-002914,,,Sciaridae sp. ZRC_BDP0313985,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Arth-Hexa-Diptera-003073,,,Sciaridae sp. ZRC_MIS00001621,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Sciaridae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3525
A-Anne-Polychaeta-000359,,,Sigalionidae sp. 4412TB1-009,Eukarya,Animalia,Annelida,Polychaeta,Errantia,"",Phyllodocida,"","","","","",Sigalionidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,7081
A-Anne-Polychaeta-000360,,,Sigalionidae sp. SEA-1132,Eukarya,Animalia,Annelida,Polychaeta,Errantia,"",Phyllodocida,"","","","","",Sigalionidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,7081
A-Anne-Polychaeta-000362,,,Sigalionidae sp. SEA-4035,Eukarya,Animalia,Annelida,Polychaeta,Errantia,"",Phyllodocida,"","","","","",Sigalionidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,7081
A-Anne-Polychaeta-000364,,,Sigalionidae sp. SS-1746,Eukarya,Animalia,Annelida,Polychaeta,Errantia,"",Phyllodocida,"","","","","",Sigalionidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,7081
A-Anne-Polychaeta-000365,,,Sigalionidae sp. SS-4034,Eukarya,Animalia,Annelida,Polychaeta,Errantia,"",Phyllodocida,"","","","","",Sigalionidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,7081
A-Anne-Polychaeta-000567,,,Pisione/Pisionella sp. OTC-0261,Eukarya,Animalia,Annelida,Polychaeta,Errantia,"",Phyllodocida,"","","","","",Sigalionidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,7081
A-Arth-Hexa-Hymenoptera-000025,,,Homotrigona (Tetrigona) apicalis,Eukarya,Animalia,"",Insecta,"","",Hymenoptera,Anthophila,"","","","",Apidae,Apinae,Meliponini,Homotrigona,"",Tetrigona,apcialis,"",BOSuncornirmedSpecies,BOSunformired,4334
A-Anne-Polychaeta-000042,,,Cirratulidae sp. 1,Eukarya,Animalia,Annelida,Polychaeta,Sedentaria,"",Terebellida,"","","","","",Cirratulidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,2874
A-Anne-Polychaeta-000043,,,Cirratulidae sp. 2,Eukarya,Animalia,Annelida,Polychaeta,Sedentaria,"",Terebellida,"","","","","",Cirratulidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,2874
A-Anne-Polychaeta-000044,,,Cirratulidae sp. 3,Eukarya,Animalia,Annelida,Polychaeta,Sedentaria,"",Terebellida,"","","","","",Cirratulidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,2874
A-Anne-Polychaeta-000045,,,Cirratulidae sp. 4,Eukarya,Animalia,Annelida,Polychaeta,Sedentaria,"",Terebellida,"","","","","",Cirratulidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,2874
A-Anne-Polychaeta-000552,,,Dodecaceria sp. SS-0995,Eukarya,Animalia,Annelida,Polychaeta,Sedentaria,"",Terebellida,"","","","","",Cirratulidae,"","","","",Dodecaceria,"","",BOSuncornirmedSpecies,BOSunformired,2874
A-Arth-Hexa-Diptera-000027,,,Cecidomyiidae sp. ZRC_BDP0049281,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-000028,,,Cecidomyiidae sp. ZRC_BDP0048249,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-000029,,,Cecidomyiidae sp. ZRC_BDP0049197,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001893,,,Cecidomyiidae sp. ZRC_BDP0017622,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001921,,,Cecidomyiidae sp. ZRC_BDP0017605,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001922,,,Cecidomyiidae sp. ZRC_BDP0017615,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001923,,,Cecidomyiidae sp. ZRC_BDP0017625,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001924,,,Cecidomyiidae sp. ZRC_BDP0017634,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001925,,,Cecidomyiidae sp. ZRC_BDP0017637,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001926,,,Cecidomyiidae sp. ZRC_BDP0017766,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001927,,,Cecidomyiidae sp. ZRC_BDP0017821,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001928,,,Cecidomyiidae sp. ZRC_BDP0017830,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001929,,,Cecidomyiidae sp. ZRC_BDP0017862,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001930,,,Cecidomyiidae sp. ZRC_BDP0020065,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001931,,,Cecidomyiidae sp. ZRC_BDP0025132,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001932,,,Cecidomyiidae sp. ZRC_BDP0025179,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001933,,,Cecidomyiidae sp. ZRC_BDP0025311,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001934,,,Cecidomyiidae sp. ZRC_BDP0025334,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
A-Arth-Hexa-Diptera-001935,,,Cecidomyiidae sp. ZRC_BDP0025339,Eukarya,Animalia,Arthopoda,Insecta,"","",Diptera,Nematocera,Bibionomorpha,"","",Sciaroidea,Cecidomyiidae,"","","","","","","",BOSuncornirmedSpecies,BOSunformired,3338
