speciesID,matched_taxonID,acceptedNameUsageID,taxonName,domain,kingdom,phylum,class,subclass,superorder,order,sub-order,infraorder,section,subsection,superfamily,family,subfamily,tribe,genus,subgenus,genericName,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,parentNameUsageID
A-Arth-Arac-Aran-000014,,,"Myrmarachne sp. ""ZRC_BDP0060850""",Eukarya,Animalia,Arthropoda,Arachnida,"","",Araneae,"",Araneomorphae,"","","",Salticidae,"","",Myrmarachne,"","","","",BOSuncornirmedSpecies,BOSunformired,10307955
A-Arth-Arac-Aran-000015,,,"Rhene sp. ""ZRC_BDP0060870""",Eukarya,Animalia,Arthropoda,Arachnida,"","",Araneae,"",Araneomorphae,"","","",Salticidae,"","",Rhene,"","","","",BOSuncornirmedSpecies,BOSunformired,2170944
A-Arth-Arac-Aran-000018,,,"Utivarachna sp. ""ZRC_BDP0061159""",Eukarya,Animalia,Arthropoda,Arachnida,"","",Araneae,"",Araneomorphae,"","","",Trachelidae,"","",Utivarachna,"","","","",BOSuncornirmedSpecies,BOSunformired,2148690
A-Arth-Arac-Aran-000020,,,"Asceua sp. ""ZRC_BDP0060980 / ZRC_BDP0061144""",Eukarya,Animalia,Arthropoda,Arachnida,"","",Araneae,"",Araneomorphae,"","","",Zodariidae,"","",Asceua,"","","","",BOSuncornirmedSpecies,BOSunformired,2162690
A-Arth-Arac-Aran-000049,,,Desis cf. martensi,Eukarya,Animalia,Arthropoda,Arachnida,"","",Araneae,"",Araneomorphae,"","","",Desidae,"","",Desis,"","","","",BOSuncornirmedSpecies,BOSunformired,2143007
A-Arth-Arac-Aran-000056,,,Dipoena sp.,Eukarya,Animalia,Arthropoda,Arachnida,"","",Araneae,"",Araneomorphae,"","","",Theridiidae,"","",Dipoena,"","","","",BOSuncornirmedSpecies,BOSunformired,2156358
A-Arth-Arac-Aran-000057,,,Hygropoda sp.,Eukarya,Animalia,Arthropoda,Arachnida,"","",Araneae,"",Araneomorphae,"","","",Pisauridae,"","",Hygropoda,"","","","",BOSuncornirmedSpecies,BOSunformired,2150993
A-Arth-Arac-Aran-000075,,,Pandercetes sp.,Eukarya,Animalia,Arthropoda,Arachnida,"","",Araneae,"",Araneomorphae,"","","",Sparassidae,"","",Pandercetes,"","","","",BOSuncornirmedSpecies,BOSunformired,2161580
A-Arth-Arac-Aran-000078,,,Dolomedes sp.,Eukarya,Animalia,Arthropoda,Arachnida,"","",Araneae,"",Araneomorphae,"","","",Pisauridae,"","",Dolomedes,"","","","",BOSuncornirmedSpecies,BOSunformired,2150885
A-Arth-Arac-Aran-000080,,,Pandercetes sp.,Eukarya,Animalia,Arthropoda,Arachnida,"","",Araneae,"",Araneomorphae,"","","",Sparassidae,"","",Pandercetes,"","","","",BOSuncornirmedSpecies,BOSunformired,2161580
A-Arth-Arac-Aran-000081,,,Hygropoda sp.,Eukarya,Animalia,Arthropoda,Arachnida,"","",Araneae,"",Araneomorphae,"","","",Pisauridae,"","",Hygropoda,"","","","",BOSuncornirmedSpecies,BOSunformired,2150993
A-Arth-Arac-Opil-000001,,,Sandokan sp.,Eukarya,Animalia,Arthropoda,Arachnida,"","",Opiliones,Laniatores,Grassatores,"","","",Sandokanidae,"","",Sandokan,"","","","",BOSuncornirmedSpecies,BOSunformired,7593897
A-Arth-Arac-Thel-000001,,,Thelyphonus sp. ZRCBDP0071876,Eukarya,Animalia,Arthropoda,Arachnida,"","",Uropygi,"","","","","",Thelyphonidae,"","",Thelyphonus,"","","","",BOSuncornirmedSpecies,BOSunformired,2127991
A-Arth-Crus-Amphipoda-000001,,,Ampithoe cf. cookana,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Corophioidea,Ampithoidae,"","",Ampithoe,"","","","",BOSuncornirmedSpecies,BOSunformired,2216241
A-Arth-Crus-Amphipoda-000002,,,Ampithoe sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Corophioidea,Ampithoidae,"","",Ampithoe,"","","","",BOSuncornirmedSpecies,BOSunformired,2216241
A-Arth-Crus-Amphipoda-000003,,,Ampithoe sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Corophioidea,Ampithoidae,"","",Ampithoe,"","","","",BOSuncornirmedSpecies,BOSunformired,2216241
A-Arth-Crus-Amphipoda-000007,,,Ceradocus sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Hadzioidea,Maeridae,"","",Ceradocus,"","","","",BOSuncornirmedSpecies,BOSunformired,2216062
A-Arth-Crus-Amphipoda-000008,,,Ceradocus sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Hadzioidea,Maeridae,"","",Ceradocus,"","","","",BOSuncornirmedSpecies,BOSunformired,2216062
A-Arth-Crus-Amphipoda-000019,,,Charcotia sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Lysianassoidea,Lysianassidae,"","",Charcotia,"","","","",BOSuncornirmedSpecies,BOSunformired,9635548
A-Arth-Crus-Amphipoda-000011,,,Maxillipius sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Gammaridea,Maxillipiidae,"","",Maxillipius,"","","","",BOSuncornirmedSpecies,BOSunformired,4642061
A-Arth-Crus-Amphipoda-000079,,,Polycheria sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","","",Dexaminidae,"","",Polycheria,"","","","",BOSuncornirmedSpecies,BOSunformired,2216933
A-Arth-Crus-Amphipoda-000016,,,Protohyale sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Talitroidea,Hyalidae,"","",Protohyale,"","","","",BOSuncornirmedSpecies,BOSunformired,4314797
A-Arth-Crus-Amphipoda-000017,,,Pseudambasia sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Lysianassoidea,Lysianassidae,"","",Pseudambasia,"","","","",BOSuncornirmedSpecies,BOSunformired,2218395
A-Arth-Crus-Amphipoda-000018,,,Talorchestia sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Amphipoda,"","","","",Talitroidea,Talitridae,"","",Talorchestia,"","","","",BOSuncornirmedSpecies,BOSunformired,2218591
A-Arth-Crus-Copepoda-000001,,,Caligus sp.,Eukarya,Animalia,Arthropoda,Copepoda,"","",Siphonostomatoida,"","","","","",Caligidae,"","",Caligus,"","","","",BOSuncornirmedSpecies,BOSunformired,2116039
A-Arth-Crus-Copepoda-000002,,,Doridicola sp.,Eukarya,Animalia,Arthropoda,Copepoda,"","",Poecilostomatoida,"","","","","",Rhynchomolgidae,"","",Doridicola,"","","","",BOSuncornirmedSpecies,BOSunformired,2110258
A-Arth-Crus-Copepoda-000004,,,Lernanthropus sp.,Eukarya,Animalia,Arthropoda,Copepoda,"","",Siphonostomatoida,"","","","","",Lernanthropidae,"","",Lernanthropus,"","","","",BOSuncornirmedSpecies,BOSunformired,2115908
A-Arth-Crus-Copepoda-000022,,,Caligus sp. JS-1817,Eukarya,Animalia,Arthropoda,Copepoda,"","",Siphonostomatoida,"","","","","",Caligidae,"","",Caligus,"","","","",BOSuncornirmedSpecies,BOSunformired,2116039
A-Arth-Crus-Decapoda-000010,,,Ceratocarcinus sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Ceratocarcinus,"","","","",BOSuncornirmedSpecies,BOSunformired,4374922
A-Arth-Crus-Decapoda-000011,,,Ceratocarcinus sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Ceratocarcinus,"","","","",BOSuncornirmedSpecies,BOSunformired,4374922
A-Arth-Crus-Decapoda-000014,,,Harrovia sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Harrovia,"","","","",BOSuncornirmedSpecies,BOSunformired,4644901
A-Arth-Crus-Decapoda-000015,,,Harrovia sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Harrovia,"","","","",BOSuncornirmedSpecies,BOSunformired,4644901
A-Arth-Crus-Decapoda-000016,,,Harrovia sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Harrovia,"","","","",BOSuncornirmedSpecies,BOSunformired,4644901
A-Arth-Crus-Decapoda-000017,,,Cleistostoma sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Ocypodoidea,Camptandriidae,"","",Cleistostoma,"","","","",BOSuncornirmedSpecies,BOSunformired,3254328
A-Arth-Crus-Decapoda-000022,,,Enoplolambrus sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Parthenopoidea,Parthenopidae,"","",Enoplolambrus,"","","","",BOSuncornirmedSpecies,BOSunformired,4647695
A-Arth-Crus-Decapoda-000023,,,Enoplolambrus sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Parthenopoidea,Parthenopidae,"","",Enoplolambrus,"","","","",BOSuncornirmedSpecies,BOSunformired,4647695
A-Arth-Crus-Decapoda-000024,,,Enoplolambrus sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Parthenopoidea,Parthenopidae,"","",Enoplolambrus,"","","","",BOSuncornirmedSpecies,BOSunformired,4647695
A-Arth-Crus-Decapoda-000026,,,Lupocyclus sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Portunoidea,Portunidae,"","",Lupocyclus,"","","","",BOSuncornirmedSpecies,BOSunformired,2225610
A-Arth-Crus-Decapoda-000029,,,Rhinolambrus sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Parthenopoidea,Parthenopidae,"","",Rhinolambrus,"","","","",BOSuncornirmedSpecies,BOSunformired,2227490
A-Arth-Crus-Decapoda-000030,,,Rhinolambrus sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Parthenopoidea,Parthenopidae,"","",Rhinolambrus,"","","","",BOSuncornirmedSpecies,BOSunformired,2227490
A-Arth-Crus-Decapoda-000053,,,Petrarctus aff. sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Achelata,"","","",Scyllaridae,"","",Petrarctus,"","","","",BOSuncornirmedSpecies,BOSunformired,4309483
A-Arth-Crus-Decapoda-000054,,,Petrarctus aff. sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Achelata,"","","",Scyllaridae,"","",Petrarctus,"","","","",BOSuncornirmedSpecies,BOSunformired,4309483
A-Arth-Crus-Decapoda-000062,,,Penaeus sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Dendrobrachiata,"","","",Penaeoidea,Penaeidae,"","",Penaeus,"","","","",BOSuncornirmedSpecies,BOSunformired,2223152
A-Arth-Crus-Decapoda-000063,,,Penaeus sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Dendrobrachiata,"","","",Penaeoidea,Penaeidae,"","",Penaeus,"","","","",BOSuncornirmedSpecies,BOSunformired,2223152
A-Arth-Crus-Decapoda-000064,,,Penaeus sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Dendrobrachiata,"","","",Penaeoidea,Penaeidae,"","",Penaeus,"","","","",BOSuncornirmedSpecies,BOSunformired,2223152
A-Arth-Crus-Decapoda-000069,,,Penaeus sp. 8,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Dendrobrachiata,"","","",Penaeoidea,Penaeidae,"","",Penaeus,"","","","",BOSuncornirmedSpecies,BOSunformired,2223152
A-Arth-Crus-Decapoda-000074,,,Penaeus sp. 13,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Dendrobrachiata,"","","",Penaeoidea,Penaeidae,"","",Penaeus,"","","","",BOSuncornirmedSpecies,BOSunformired,2223152
A-Arth-Crus-Decapoda-000075,,,Penaeus sp. 14,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Dendrobrachiata,"","","",Penaeoidea,Penaeidae,"","",Penaeus,"","","","",BOSuncornirmedSpecies,BOSunformired,2223152
A-Arth-Crus-Decapoda-000082,,,Achaeus sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Inachidae,"","",Achaeus,"","","","",BOSuncornirmedSpecies,BOSunformired,2226587
A-Arth-Crus-Decapoda-000083,,,Actaeomorpha cf. erosa,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Aethroidea,Aethridae,"","",Actaeomorpha,"","","","",BOSuncornirmedSpecies,BOSunformired,2221775
A-Arth-Crus-Decapoda-000086,,,Doclea sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Epialtidae,"","",Doclea,"","","","",BOSuncornirmedSpecies,BOSunformired,3254181
A-Arth-Crus-Decapoda-000087,,,Doclea sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Epialtidae,"","",Doclea,"","","","",BOSuncornirmedSpecies,BOSunformired,3254181
A-Arth-Crus-Decapoda-000088,,,Doclea sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Epialtidae,"","",Doclea,"","","","",BOSuncornirmedSpecies,BOSunformired,3254181
A-Arth-Crus-Decapoda-000089,,,Doclea sp. 4,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Epialtidae,"","",Doclea,"","","","",BOSuncornirmedSpecies,BOSunformired,3254181
A-Arth-Crus-Decapoda-000090,,,Doclea sp. 5,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Epialtidae,"","",Doclea,"","","","",BOSuncornirmedSpecies,BOSunformired,3254181
A-Arth-Crus-Decapoda-000106,,,Micippa sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Majidae,"","",Micippa,"","","","",BOSuncornirmedSpecies,BOSunformired,2226799
A-Arth-Crus-Decapoda-000107,,,Micippa sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Majidae,"","",Micippa,"","","","",BOSuncornirmedSpecies,BOSunformired,2226799
A-Arth-Crus-Decapoda-000108,,,Micippa sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Majidae,"","",Micippa,"","","","",BOSuncornirmedSpecies,BOSunformired,2226799
A-Arth-Crus-Decapoda-000110,,,Neorhynchoplax sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Hymenosomatoidea,Hymenosomatidae,"","",Neorhynchoplax,"","","","",BOSuncornirmedSpecies,BOSunformired,10804568
A-Arth-Crus-Decapoda-000111,,,Neorhynchoplax sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Hymenosomatoidea,Hymenosomatidae,"","",Neorhynchoplax,"","","","",BOSuncornirmedSpecies,BOSunformired,10804568
A-Arth-Crus-Decapoda-000112,,,Nucia sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Leucosioidea,Leucosiidae,"","",Nucia,"","","","",BOSuncornirmedSpecies,BOSunformired,2221766
A-Arth-Crus-Decapoda-000113,,,Nucia sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Leucosioidea,Leucosiidae,"","",Nucia,"","","","",BOSuncornirmedSpecies,BOSunformired,2221766
A-Arth-Crus-Decapoda-000114,,,Oreophorus sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Leucosioidea,Leucosiidae,"","",Oreophorus,"","","","",BOSuncornirmedSpecies,BOSunformired,4377386
A-Arth-Crus-Decapoda-000115,,,Paratymolus cf. cygnus,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Inachidae,"","",Paratymolus,"","","","",BOSuncornirmedSpecies,BOSunformired,4375246
A-Arth-Crus-Decapoda-000116,,,Prismatopus sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Majidae,"","",Prismatopus,"","","","",BOSuncornirmedSpecies,BOSunformired,4645834
A-Arth-Crus-Decapoda-000117,,,Prismatopus sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Majidae,"","",Prismatopus,"","","","",BOSuncornirmedSpecies,BOSunformired,4645834
A-Arth-Crus-Decapoda-000118,,,Prismatopus sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Majidae,"","",Prismatopus,"","","","",BOSuncornirmedSpecies,BOSunformired,4645834
A-Arth-Crus-Decapoda-000119,,,Pseudophilyra sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Leucosioidea,Leucosiidae,"","",Pseudophilyra,"","","","",BOSuncornirmedSpecies,BOSunformired,4382610
A-Arth-Crus-Decapoda-000120,,,Hyastenus sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Majoidea,Epialtidae,"","",Hyastenus,"","","","",BOSuncornirmedSpecies,BOSunformired,2226741
A-Arth-Crus-Decapoda-000121,,,Seulocia cf. vittata,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Leucosioidea,Leucosiidae,"","",Seulocia,"","","","",BOSuncornirmedSpecies,BOSunformired,4644347
A-Arth-Crus-Decapoda-000126,,,Seulocia sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Leucosioidea,Leucosiidae,"","",Seulocia,"","","","",BOSuncornirmedSpecies,BOSunformired,4644347
A-Arth-Crus-Decapoda-000127,,,Seulocia sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Leucosioidea,Leucosiidae,"","",Seulocia,"","","","",BOSuncornirmedSpecies,BOSunformired,4644347
A-Arth-Crus-Decapoda-000128,,,Seulocia sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Leucosioidea,Leucosiidae,"","",Seulocia,"","","","",BOSuncornirmedSpecies,BOSunformired,4644347
A-Arth-Crus-Decapoda-000129,,,Seulocia sp. 4,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Leucosioidea,Leucosiidae,"","",Seulocia,"","","","",BOSuncornirmedSpecies,BOSunformired,4644347
A-Arth-Crus-Decapoda-000130,,,Seulocia sp. 5,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Leucosioidea,Leucosiidae,"","",Seulocia,"","","","",BOSuncornirmedSpecies,BOSunformired,4644347
A-Arth-Crus-Decapoda-000133,,,Actumnus aff. squamosus,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Actumnus,"","","","",BOSuncornirmedSpecies,BOSunformired,2227594
A-Arth-Crus-Decapoda-000134,,,Actumnus cf. squamosus,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Actumnus,"","","","",BOSuncornirmedSpecies,BOSunformired,2227594
A-Arth-Crus-Decapoda-000137,,,Aniptumnus sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Aniptumnus,"","","","",BOSuncornirmedSpecies,BOSunformired,4644964
A-Arth-Crus-Decapoda-000139,,,Arcotheres sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pinnotheroidea,Pinnotheridae,"","",Arcotheres,"","","","",BOSuncornirmedSpecies,BOSunformired,4645085
A-Arth-Crus-Decapoda-000140,,,Arcotheres sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pinnotheroidea,Pinnotheridae,"","",Arcotheres,"","","","",BOSuncornirmedSpecies,BOSunformired,4645085
A-Arth-Crus-Decapoda-000143,,,Glabropilumnus sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Glabropilumnus,"","","","",BOSuncornirmedSpecies,BOSunformired,2227592
A-Arth-Crus-Decapoda-000144,,,Glabropilumnus sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Glabropilumnus,"","","","",BOSuncornirmedSpecies,BOSunformired,2227592
A-Arth-Crus-Decapoda-000145,,,Glabropilumnus sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Glabropilumnus,"","","","",BOSuncornirmedSpecies,BOSunformired,2227592
A-Arth-Crus-Decapoda-000147,,,Heteropanope sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Heteropanope,"","","","",BOSuncornirmedSpecies,BOSunformired,4377568
A-Arth-Crus-Decapoda-000148,,,Heteropanope sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Heteropanope,"","","","",BOSuncornirmedSpecies,BOSunformired,4377568
A-Arth-Crus-Decapoda-000149,,,Heteropanope sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Heteropanope,"","","","",BOSuncornirmedSpecies,BOSunformired,4377568
A-Arth-Crus-Decapoda-000150,,,Heteropanope sp. 4,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Heteropanope,"","","","",BOSuncornirmedSpecies,BOSunformired,4377568
A-Arth-Crus-Decapoda-000151,,,Heteropanope sp. 5,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Heteropanope,"","","","",BOSuncornirmedSpecies,BOSunformired,4377568
A-Arth-Crus-Decapoda-000154,,,Heteropilumnus sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Heteropilumnus,"","","","",BOSuncornirmedSpecies,BOSunformired,4377657
A-Arth-Crus-Decapoda-000155,,,Heteropilumnus sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Heteropilumnus,"","","","",BOSuncornirmedSpecies,BOSunformired,4377657
A-Arth-Crus-Decapoda-000156,,,Heteropilumnus sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Heteropilumnus,"","","","",BOSuncornirmedSpecies,BOSunformired,4377657
A-Arth-Crus-Decapoda-000157,,,Heteropilumnus sp. 4,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Heteropilumnus,"","","","",BOSuncornirmedSpecies,BOSunformired,4377657
A-Arth-Crus-Decapoda-000158,,,Heteropilumnus sp. 5,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Pilumnoidea,Pilumnidae,"","",Heteropilumnus,"","","","",BOSuncornirmedSpecies,BOSunformired,4377657
A-Arth-Crus-Decapoda-000159,,,Ilyograpsus sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Ocypodoidea,Macrophthalmidae,"","",Ilyograpsus,"","","","",BOSuncornirmedSpecies,BOSunformired,4382849
A-Arth-Crus-Decapoda-000161,,,Ilyogynnis sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Ocypodoidea,Camptandriidae,"","",Ilyogynnis,"","","","",BOSuncornirmedSpecies,BOSunformired,4646529
A-Arth-Crus-Decapoda-000162,,,Ilyogynnis sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Ocypodoidea,Camptandriidae,"","",Ilyogynnis,"","","","",BOSuncornirmedSpecies,BOSunformired,4646529
A-Arth-Crus-Decapoda-000167,,,Macrophthalmus sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Ocypodoidea,Macrophthalmidae,"","",Macrophthalmus,"","","","",BOSuncornirmedSpecies,BOSunformired,2221521
A-Arth-Crus-Decapoda-000170,,,Moguai sp. 1,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Ocypodoidea,Camptandriidae,"","",Moguai,"","","","",BOSuncornirmedSpecies,BOSunformired,4646538
A-Arth-Crus-Decapoda-000171,,,Moguai sp. 2,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Ocypodoidea,Camptandriidae,"","",Moguai,"","","","",BOSuncornirmedSpecies,BOSunformired,4646538
A-Arth-Crus-Decapoda-000172,,,Moguai sp. 3,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Ocypodoidea,Camptandriidae,"","",Moguai,"","","","",BOSuncornirmedSpecies,BOSunformired,4646538
A-Arth-Crus-Decapoda-000175,,,Matuta sp.,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Calappoidea,Matutidae,"","",Matuta,"","","","",BOSuncornirmedSpecies,BOSunformired,3254293
A-Arth-Crus-Decapoda-000176,,,Myomenippe cf. hardwickii,Eukarya,Animalia,Arthropoda,Malacostraca,"","",Decapoda,Pleocyemata,Brachyura,"","",Eriphioidea,Menippidae,"","",Myomenippe,"","","","",BOSuncornirmedSpecies,BOSunformired,3254230
